age;workclass;education;education-num;marital-status;occupation;relationship;race;sex;hours-per-week;native-country;capital_gain_bin;capital_loss_bin;income
17;2;1;7;4;7;3;4;1;10;38;1;0;0
33;2;15;10;2;11;0;4;1;52;38;0;0;0
80;2;5;4;6;7;1;4;0;24;38;0;0;0
24;4;11;9;4;2;3;4;1;50;38;0;0;0
28;2;9;13;4;9;3;4;1;40;38;0;0;0
55;2;11;9;2;3;5;4;0;30;38;0;0;1
21;2;15;10;4;3;3;4;1;40;38;0;0;0
51;2;11;9;0;0;1;4;0;38;38;0;0;0
19;2;11;9;4;6;3;2;0;40;38;0;0;0
42;2;11;9;4;7;1;4;0;24;38;0;0;0
60;4;11;9;2;3;0;4;1;48;38;0;0;0
51;2;11;9;0;0;1;4;0;40;38;0;0;0
21;2;15;10;4;7;3;4;0;40;38;0;0;0
37;5;15;10;2;2;0;4;1;40;38;0;0;0
26;2;11;9;4;6;1;4;1;52;38;0;0;0
42;0;12;14;4;3;1;4;0;60;38;1;0;1
40;2;15;10;2;5;0;4;1;40;38;0;0;0
55;2;12;14;2;9;0;4;1;40;38;0;0;1
33;2;11;9;4;7;1;2;1;32;38;0;0;0
62;2;11;9;2;13;0;4;1;60;38;0;1;1
47;2;0;6;0;11;4;4;0;30;38;0;0;0
26;2;2;8;4;11;2;2;1;51;38;0;0;0
59;2;11;9;3;0;4;4;0;20;32;0;0;0
70;1;15;10;6;0;1;4;0;17;38;0;0;0
26;2;15;10;4;0;1;4;0;20;38;0;0;0
47;2;0;6;2;11;0;4;1;65;38;0;0;0
25;2;12;14;4;3;1;4;0;43;38;0;0;0
52;3;14;15;2;9;0;4;1;60;38;1;0;1
46;2;11;9;2;2;0;4;1;40;38;0;0;0
67;2;0;6;2;13;0;0;1;20;38;0;0;0
34;2;12;14;2;3;0;4;1;50;38;0;0;1
53;5;15;10;0;0;2;4;0;40;38;1;0;0
22;2;9;13;4;0;1;4;0;35;38;0;0;0
39;1;11;9;0;0;3;4;1;42;38;0;0;0
54;4;11;9;2;2;0;4;1;35;38;0;0;0
24;2;9;13;2;11;0;4;1;40;38;0;0;0
37;2;11;9;5;9;4;4;0;38;38;0;0;0
38;2;0;6;4;9;1;4;1;90;38;0;1;1
41;1;12;14;4;9;1;2;0;40;38;0;0;0
36;2;11;9;2;13;0;4;1;33;38;0;0;0
43;2;8;11;2;3;0;4;1;40;38;1;0;1
39;2;9;13;0;9;1;4;1;40;38;0;0;0
26;2;9;13;4;11;3;4;1;45;38;0;0;0
49;1;12;14;4;9;1;4;0;40;38;1;0;0
37;4;9;13;2;9;0;4;1;55;38;0;0;1
43;2;15;10;2;3;0;4;1;50;38;0;0;1
54;0;11;9;2;9;0;4;1;40;38;0;0;1
53;3;4;3;2;11;0;4;1;40;25;0;0;1
57;1;12;14;2;9;0;4;1;60;38;0;0;0
28;2;9;13;2;9;0;4;1;40;38;0;0;1
29;2;9;13;2;7;0;4;1;40;38;0;0;0
21;2;11;9;4;11;3;4;1;40;38;0;0;0
51;2;11;9;2;2;0;4;1;40;38;0;0;0
46;5;11;9;2;13;0;4;1;40;38;0;0;0
50;3;14;15;2;9;0;4;1;75;38;0;0;1
50;4;11;9;6;3;4;1;0;48;34;0;0;0
36;2;11;9;0;3;4;4;0;40;38;0;0;0
31;1;9;13;2;9;0;4;1;40;38;0;0;0
20;2;11;9;4;0;3;4;0;10;38;0;0;0
36;2;11;9;2;5;0;4;1;40;38;0;0;0
38;2;11;9;0;2;3;4;1;40;38;0;0;0
37;2;9;13;2;2;0;4;1;45;38;0;0;1
39;2;12;14;2;9;0;4;1;40;38;1;0;1
18;2;0;6;4;4;3;4;1;36;38;0;0;0
33;2;11;9;0;11;1;4;1;50;38;0;0;0
35;2;11;9;4;12;1;4;0;40;38;1;0;0
23;2;15;10;4;5;3;0;1;40;38;0;0;0
37;2;9;13;5;7;4;1;0;36;29;0;0;0
25;2;11;9;2;7;0;4;1;30;38;0;0;0
51;0;7;12;2;12;0;2;1;40;38;0;0;0
35;2;11;9;2;2;0;4;1;40;38;0;0;0
54;2;1;7;2;6;0;4;1;40;38;0;0;0
32;2;11;9;4;7;4;2;0;13;38;0;0;0
37;4;9;13;4;10;1;4;1;55;38;0;0;1
29;2;9;13;2;11;0;4;1;40;38;0;0;1
45;2;9;13;2;5;0;4;1;37;38;0;0;0
61;3;15;10;2;11;0;4;1;40;38;0;0;0
40;2;15;10;0;0;4;4;0;40;38;0;0;0
24;2;11;9;4;13;1;4;0;49;38;0;0;0
49;2;5;4;2;6;0;3;1;38;38;0;0;0
51;4;12;14;0;3;4;4;1;50;38;1;0;1
34;2;11;9;2;13;0;4;1;40;38;0;0;0
20;2;15;10;4;11;3;4;1;40;38;0;0;0
30;2;15;10;0;0;4;2;0;37;38;0;0;0
49;3;12;14;0;9;4;4;1;80;25;1;0;1
26;2;15;10;4;11;1;4;1;40;38;0;0;0
63;2;0;6;2;0;0;4;1;45;38;0;0;0
36;2;7;12;4;13;1;4;1;55;19;0;0;0
63;4;9;13;2;9;0;4;1;40;38;0;0;1
22;2;11;9;4;0;1;4;0;10;38;0;0;0
40;2;11;9;2;11;0;4;1;40;38;0;0;1
31;2;5;4;6;0;1;4;0;35;38;0;0;0
49;2;15;10;2;2;0;4;1;50;1;0;0;0
23;5;9;13;4;9;3;4;0;20;38;0;0;0
25;2;8;11;4;11;1;4;1;40;38;1;0;1
28;2;9;13;2;2;0;4;1;45;38;0;0;1
44;4;15;10;0;6;1;4;1;35;38;0;1;0
33;2;11;9;5;13;1;4;1;40;38;0;0;0
21;2;15;10;4;0;1;4;1;45;38;1;0;0
55;2;1;7;2;7;0;2;1;40;38;0;1;0
75;4;11;9;0;11;1;4;1;15;38;1;0;0
61;2;6;5;4;6;4;2;0;40;38;0;0;0
53;2;11;9;0;0;1;4;0;40;38;0;0;0
26;1;7;12;2;10;0;4;1;45;38;0;0;1
48;2;15;10;6;11;4;4;1;50;38;0;0;1
28;5;12;14;2;3;0;4;1;50;38;0;0;1
29;2;11;9;2;5;0;4;1;45;38;0;0;0
25;2;15;10;0;12;3;4;0;40;38;0;0;0
37;2;11;9;2;13;0;4;1;40;38;0;0;0
43;1;9;13;0;9;4;4;0;55;38;0;0;0
40;1;11;9;2;13;0;4;1;40;38;0;0;0
34;2;0;6;2;2;0;4;1;45;38;0;0;1
55;2;10;16;2;9;0;4;1;30;38;1;0;1
31;1;7;12;4;12;1;4;1;20;38;0;0;0
32;4;11;9;2;4;0;4;1;40;21;0;0;0
26;5;14;15;4;9;1;1;1;50;18;1;0;0
26;2;9;13;2;9;0;4;1;50;38;0;0;1
44;2;15;10;2;13;0;4;1;40;38;0;0;0
49;2;11;9;2;13;0;4;1;52;38;0;0;1
26;2;11;9;4;0;4;2;0;30;38;0;0;0
40;4;11;9;2;4;0;4;1;60;38;0;0;0
19;4;1;7;4;0;1;4;0;40;38;0;0;0
58;2;11;9;2;4;0;4;1;40;38;0;0;0
61;2;8;11;2;12;0;4;1;40;38;0;0;1
28;4;15;10;2;11;3;1;1;63;34;0;0;0
26;2;9;13;4;4;3;4;1;40;38;0;0;0
64;2;11;9;4;0;1;4;0;25;38;0;0;0
42;3;9;13;2;3;0;4;1;60;38;0;0;1
41;2;15;10;2;12;0;4;1;40;38;0;0;1
45;2;11;9;4;5;1;4;1;40;38;0;0;0
39;2;9;13;2;11;0;4;1;50;38;0;0;1
41;1;11;9;2;7;0;4;1;40;38;0;0;0
51;2;1;7;5;7;1;2;0;40;22;0;0;0
34;2;8;11;0;0;4;4;0;40;38;0;0;0
33;2;12;14;2;3;0;4;1;45;10;0;1;1
23;2;15;10;5;7;1;4;1;40;38;0;1;1
35;4;15;10;2;2;0;0;1;60;38;0;0;0
41;2;1;7;0;8;4;4;0;25;12;0;0;0
39;2;12;14;4;2;1;4;0;50;38;0;0;0
41;2;15;10;2;11;0;4;1;55;38;0;0;0
33;3;15;10;2;3;0;4;1;40;38;0;0;0
22;2;11;9;4;7;2;4;1;40;38;0;0;0
25;2;15;10;4;3;2;4;0;45;38;0;1;0
25;2;15;10;0;6;3;4;0;40;38;0;0;0
77;4;5;4;3;0;1;4;1;20;21;0;0;1
66;2;11;9;6;11;1;4;0;40;38;0;0;0
19;2;15;10;4;11;3;4;1;35;38;0;0;0
44;2;11;9;4;7;4;2;0;38;38;0;0;0
45;3;12;14;0;11;4;4;0;42;38;1;0;1
28;2;15;10;4;11;1;4;1;50;38;0;0;0
19;2;11;9;4;5;2;4;1;40;38;1;0;0
43;2;11;9;2;6;0;2;1;40;38;1;0;1
39;2;9;13;2;12;0;4;1;40;38;1;0;1
33;2;9;13;2;11;0;4;1;50;38;0;0;0
44;2;11;9;3;7;1;2;0;40;22;0;0;0
62;2;5;4;6;6;1;4;0;40;38;0;0;0
40;2;15;10;2;11;0;4;1;50;38;0;0;1
41;2;11;9;4;7;1;4;1;6;19;0;0;0
23;1;15;10;4;7;1;2;1;30;38;0;0;0
48;2;11;9;2;2;0;4;1;40;21;0;0;1
38;2;12;14;2;9;0;4;1;45;38;0;0;0
37;2;12;14;2;3;0;4;1;50;38;0;0;1
45;2;12;14;2;9;0;4;1;55;38;0;0;1
29;2;11;9;2;10;0;4;1;40;38;0;0;0
66;1;11;9;6;0;4;4;0;25;38;0;0;0
19;2;11;9;4;7;1;4;0;50;38;0;0;0
23;2;6;5;4;5;2;4;1;39;25;0;0;0
34;2;9;13;2;12;0;4;1;40;38;0;0;1
39;2;12;14;4;3;1;4;0;45;38;0;0;0
33;4;11;9;4;13;1;4;1;60;38;0;0;0
43;2;15;10;5;11;4;4;0;10;38;0;0;0
27;2;11;9;2;13;0;4;1;99;38;0;0;0
33;5;15;10;5;0;3;2;1;35;38;0;0;0
26;2;4;3;2;4;0;4;1;30;25;0;0;0
56;3;12;14;0;3;1;4;1;60;38;1;0;1
46;2;11;9;2;11;0;4;1;36;38;0;0;0
38;2;7;12;0;2;4;4;0;40;38;0;0;0
90;2;1;7;2;2;0;4;1;40;38;0;0;0
72;3;15;10;2;3;0;4;1;25;38;0;0;1
20;2;11;9;4;0;4;1;0;15;38;0;0;0
29;2;11;9;2;2;0;0;1;48;38;0;0;0
49;2;1;7;2;13;0;4;1;75;38;0;0;0
23;2;11;9;4;7;4;4;0;35;38;0;0;0
20;2;15;10;3;11;3;2;0;18;38;0;0;0
57;2;9;13;2;3;0;1;1;40;34;1;0;0
46;2;7;12;0;9;4;4;0;40;38;0;0;0
33;2;9;13;2;9;0;4;1;40;38;0;0;1
24;2;9;13;4;11;1;4;1;55;22;0;0;0
49;2;8;11;2;2;0;4;1;45;11;0;0;0
54;2;11;9;2;13;0;4;1;65;38;0;0;0
46;0;10;16;4;9;1;4;0;50;38;0;1;1
31;4;8;11;2;2;0;4;1;50;38;0;0;0
43;3;14;15;2;9;0;4;1;40;38;0;1;1
19;2;11;9;4;6;3;4;1;40;38;0;0;0
46;2;7;12;4;0;1;4;1;40;38;0;0;0
43;2;9;13;0;9;1;4;1;40;38;0;0;0
58;2;11;9;6;2;4;4;1;40;38;0;0;0
43;4;11;9;2;11;0;4;1;45;38;0;0;0
21;0;2;8;4;0;3;2;1;25;38;0;0;0
52;5;12;14;4;0;1;4;1;70;38;0;0;1
34;2;8;11;2;2;0;4;1;32;38;0;0;1
28;2;8;11;4;5;3;4;0;40;38;0;0;0
34;2;11;9;0;13;1;4;1;40;38;0;0;0
29;2;11;9;2;6;0;4;1;40;38;0;0;1
39;2;11;9;2;4;0;4;1;65;38;0;0;0
49;2;1;7;0;6;4;2;0;35;38;0;0;0
35;2;15;10;2;2;0;2;1;50;22;0;0;1
31;2;15;10;0;7;3;4;0;20;38;0;0;0
18;2;15;10;4;5;3;4;1;30;38;0;0;0
47;1;11;9;2;7;0;4;1;40;38;1;0;1
46;2;11;9;2;11;0;4;1;50;38;1;0;0
43;2;9;13;2;11;0;4;1;40;38;0;0;1
51;0;11;9;2;2;0;4;1;40;38;1;0;1
21;2;15;10;4;0;1;4;0;40;38;0;0;0
31;5;9;13;2;9;5;4;0;35;38;0;1;1
39;1;11;9;2;10;0;4;1;40;38;0;1;1
58;2;1;7;2;0;0;4;1;48;38;0;0;0
36;2;12;14;4;9;1;4;0;40;38;0;0;0
38;2;11;9;2;6;5;4;0;40;38;0;0;0
31;2;9;13;2;3;5;4;0;35;38;0;1;1
19;2;1;7;4;5;1;4;1;40;38;0;0;0
38;2;8;11;0;12;1;4;0;36;38;0;0;0
26;2;8;11;4;9;3;3;0;60;22;0;0;0
38;2;7;12;0;0;1;4;0;16;38;0;0;0
36;2;15;10;2;2;0;4;1;45;38;0;0;0
40;2;11;9;2;3;0;4;1;45;38;0;0;1
41;2;9;13;2;12;5;4;0;25;38;0;0;1
33;2;11;9;4;11;1;4;1;45;38;0;0;0
51;2;11;9;2;6;0;4;1;40;38;0;0;0
34;2;11;9;2;11;0;4;1;40;38;0;0;0
33;2;8;11;0;11;1;4;1;40;38;0;0;0
25;2;0;6;2;2;0;4;1;45;38;0;0;0
30;4;11;9;4;11;4;4;1;66;38;0;0;0
19;2;15;10;4;0;3;4;1;25;38;0;0;0
47;2;11;9;2;3;5;4;0;40;38;0;0;1
26;2;9;13;4;0;1;4;0;40;38;0;0;0
21;5;15;10;4;7;3;4;0;14;38;0;0;0
36;2;11;9;2;7;0;4;1;60;38;0;0;1
60;2;0;6;2;6;0;4;1;40;38;0;0;0
28;2;11;9;4;9;4;2;1;40;38;0;0;0
19;2;11;9;4;0;3;4;0;14;38;0;0;0
42;2;9;13;2;9;0;4;1;90;38;0;0;0
36;2;11;9;5;6;1;2;0;36;38;0;0;0
35;2;11;9;2;7;5;4;0;38;38;0;0;0
22;2;15;10;4;0;3;4;0;25;38;0;0;0
54;2;11;9;2;2;0;4;1;40;38;0;0;1
36;2;9;13;2;9;0;4;1;45;38;0;0;0
55;2;11;9;2;13;0;4;1;65;38;0;0;0
57;2;12;14;2;0;0;4;1;40;38;0;0;0
56;2;5;4;2;13;0;4;1;36;38;0;0;0
24;2;11;9;2;3;0;4;1;50;38;0;0;0
35;1;9;13;2;9;0;4;1;40;38;0;0;1
51;3;1;7;0;11;1;4;1;40;38;0;0;0
34;2;11;9;0;3;3;4;1;44;38;0;0;0
36;2;7;12;0;0;4;4;0;42;38;0;0;0
51;1;6;5;5;7;2;4;0;40;38;0;0;0
46;3;10;16;2;9;0;4;1;60;38;0;0;1
42;2;11;9;0;3;1;2;0;50;38;1;0;0
25;5;9;13;4;9;1;4;0;40;38;0;0;0
22;2;11;9;4;5;2;4;1;50;38;0;0;0
37;2;11;9;2;2;0;4;1;40;38;0;0;0
48;2;9;13;0;11;4;4;1;40;38;0;0;1
61;2;9;13;2;9;0;4;1;50;38;1;0;1
40;2;2;8;2;13;0;2;1;40;22;0;0;0
58;3;11;9;2;3;5;4;0;20;38;0;0;1
52;2;11;9;3;4;2;4;1;20;25;0;0;0
18;2;1;7;4;7;3;2;1;20;38;0;0;0
27;2;0;6;2;6;0;4;1;40;38;0;0;0
48;4;15;10;2;9;0;4;1;45;38;1;0;0
63;2;6;5;2;2;0;4;1;16;38;0;0;0
38;4;11;9;2;2;0;4;1;60;38;0;0;0
31;2;15;10;2;0;0;4;1;40;38;0;1;0
40;4;15;10;2;9;0;4;1;60;38;0;0;0
41;2;11;9;0;3;1;4;1;40;38;0;0;0
28;2;9;13;4;9;1;4;0;40;38;1;0;0
31;2;14;15;0;9;1;4;1;50;38;1;0;1
32;2;8;11;2;2;0;4;1;55;38;0;0;1
30;2;11;9;4;5;4;2;1;72;38;0;0;0
39;1;11;9;0;2;1;4;1;40;38;0;1;0
28;2;9;13;2;11;0;4;1;50;38;0;0;0
31;2;11;9;4;5;2;2;0;35;38;0;0;0
44;5;12;14;2;9;0;4;1;40;38;0;0;1
22;2;15;10;4;4;3;4;1;25;38;0;0;0
36;2;7;12;2;2;0;4;1;35;38;0;0;0
39;2;12;14;4;3;1;4;1;40;38;0;1;0
61;2;15;10;2;3;0;4;1;40;38;0;1;0
31;2;11;9;0;13;3;4;1;40;38;0;0;0
21;2;15;10;4;7;1;4;0;25;10;0;0;0
39;4;15;10;2;4;0;4;1;90;38;1;0;0
34;4;11;9;2;4;0;4;1;80;38;0;0;0
21;2;15;10;4;7;3;4;1;15;38;0;0;0
75;4;9;13;6;9;4;4;1;48;38;0;0;1
21;2;15;10;4;7;3;4;1;24;38;0;0;0
81;2;15;10;2;11;0;4;1;15;38;0;0;0
54;3;11;9;0;7;1;4;1;40;1;0;0;0
34;2;9;13;2;9;0;4;1;65;19;0;0;0
54;4;14;15;2;9;0;1;1;50;29;1;0;1
41;2;11;9;2;7;0;0;1;45;38;0;0;0
63;2;11;9;2;7;0;4;1;20;38;1;0;0
24;2;15;10;4;6;1;4;1;40;38;0;0;0
20;2;11;9;2;0;5;4;0;40;25;0;0;0
44;1;9;13;0;9;3;4;0;60;38;0;0;0
47;4;9;13;2;11;0;4;1;40;38;0;0;1
31;2;15;10;2;2;0;4;1;40;38;0;0;0
41;2;5;4;0;2;1;4;1;40;38;0;1;0
53;4;11;9;2;2;0;4;1;60;38;0;0;0
63;2;11;9;2;0;5;4;0;40;38;1;0;0
44;2;12;14;2;9;0;4;1;45;38;0;0;1
37;2;11;9;2;2;0;4;1;46;38;0;0;1
28;2;15;10;2;2;0;4;1;50;10;0;0;1
57;2;11;9;0;0;1;4;0;40;38;0;0;0
22;2;15;10;4;4;3;4;1;10;38;0;0;0
33;1;9;13;2;0;0;4;1;45;38;0;1;1
30;2;15;10;0;0;3;4;0;55;38;0;0;0
20;2;11;9;4;2;3;4;1;40;38;0;0;0
28;2;9;13;4;0;1;4;0;45;38;0;0;0
54;2;1;7;0;8;4;2;0;10;38;0;0;0
20;2;11;9;4;5;3;4;1;35;38;0;0;0
34;2;11;9;2;3;0;4;1;40;38;0;0;0
21;2;15;10;4;0;3;4;1;40;38;0;0;0
29;5;15;10;4;7;4;4;0;40;38;0;0;0
51;2;15;10;0;3;4;4;0;40;38;0;0;0
39;2;11;9;0;6;1;2;0;70;38;0;0;0
19;2;15;10;4;0;2;2;0;38;38;0;0;0
22;1;11;9;4;4;3;4;1;40;38;0;0;0
59;5;15;10;0;0;1;4;0;38;38;0;0;0
18;2;1;7;4;11;3;4;1;13;38;0;0;0
22;2;11;9;4;7;1;4;1;20;38;0;0;0
42;1;15;10;2;2;0;4;1;40;38;0;0;1
39;2;7;12;4;2;1;4;1;40;38;0;0;0
31;2;9;13;2;11;0;4;1;40;38;0;0;1
28;2;1;7;5;2;4;4;0;40;38;0;0;0
22;2;9;13;4;3;3;4;0;7;38;0;0;0
67;2;12;14;4;7;1;4;0;40;38;0;0;0
17;2;1;7;4;11;3;4;0;25;38;0;0;0
47;0;7;12;2;0;0;4;1;40;38;0;0;1
23;2;9;13;4;0;1;4;0;5;38;0;0;0
20;2;11;9;2;7;5;4;0;40;28;0;0;0
22;2;11;9;4;11;4;4;0;40;28;0;0;0
47;5;5;4;2;13;0;4;1;40;38;0;0;0
49;2;15;10;2;11;5;4;0;40;38;0;0;1
35;5;15;10;0;3;1;2;0;40;38;0;0;0
52;0;15;10;0;3;1;4;0;40;38;0;0;0
29;2;11;9;4;11;1;4;0;40;38;0;0;0
73;3;0;6;6;11;4;4;0;40;1;0;0;0
38;4;11;9;2;9;0;4;1;50;38;0;0;1
59;4;11;9;2;3;0;4;1;52;38;0;1;1
35;2;15;10;2;2;0;4;1;35;38;1;0;0
18;2;15;10;4;11;3;4;0;15;38;0;0;0
24;2;11;9;2;0;5;2;0;40;38;0;0;0
33;1;9;13;2;9;0;4;1;50;38;0;0;0
40;2;15;10;0;3;2;2;0;55;38;0;0;0
55;2;11;9;6;0;1;4;0;40;38;0;0;0
44;2;11;9;0;9;1;4;1;40;38;0;0;0
40;2;9;13;4;9;3;4;0;60;38;0;0;0
22;2;11;9;0;5;3;4;1;40;38;0;0;0
55;2;15;10;2;3;5;4;0;40;38;0;0;1
45;2;11;9;5;12;1;4;0;26;38;0;0;0
47;1;9;13;4;9;1;4;0;50;38;0;0;1
56;2;11;9;2;2;0;4;1;40;38;0;0;0
44;2;11;9;2;6;0;2;1;40;38;0;0;0
32;5;15;10;4;0;1;4;1;38;38;0;0;0
17;2;0;6;4;7;3;4;1;20;38;0;0;0
44;2;15;10;0;3;1;4;1;50;38;0;0;0
32;4;7;12;4;11;1;4;1;80;38;0;0;0
35;2;9;13;2;11;0;4;1;60;38;0;0;1
27;2;11;9;2;7;0;4;1;40;38;0;0;0
32;2;11;9;2;9;0;4;1;50;38;0;0;0
68;2;1;7;0;13;1;4;1;70;38;0;0;0
20;2;15;10;4;7;3;4;0;20;38;0;0;0
33;2;15;10;0;0;1;2;0;40;38;0;0;0
24;2;6;5;4;5;3;4;1;12;38;0;0;0
48;2;11;9;2;2;0;4;1;45;38;0;0;0
45;2;12;14;0;9;4;4;0;50;38;0;0;0
48;2;15;10;6;0;1;4;0;40;38;0;0;0
28;2;12;14;2;9;0;4;1;45;38;0;0;1
39;1;12;14;0;9;4;4;0;40;38;0;0;0
23;2;15;10;4;7;3;4;1;30;38;0;0;0
23;5;2;8;4;3;1;4;1;40;38;0;0;0
36;2;15;10;5;0;2;4;0;40;38;0;0;0
25;2;9;13;2;9;5;4;0;40;38;0;0;0
52;2;11;9;4;7;4;4;1;40;38;0;0;0
35;4;11;9;2;2;0;4;1;40;38;0;0;0
41;2;11;9;2;3;0;4;1;40;38;0;0;0
45;2;9;13;2;11;5;4;0;42;38;0;0;1
58;2;8;11;6;9;1;4;0;40;38;0;0;0
67;4;11;9;2;0;5;4;0;2;38;0;0;0
48;2;11;9;2;9;5;4;0;8;38;0;0;0
63;2;11;9;2;2;0;4;1;48;38;0;0;0
24;1;15;10;2;10;0;4;1;72;38;0;0;1
43;2;15;10;2;2;0;4;1;40;38;0;0;1
36;2;11;9;0;13;3;4;1;60;38;0;0;0
32;2;11;9;2;13;3;4;1;72;25;0;0;0
36;2;15;10;4;2;1;1;1;40;24;0;0;0
43;2;15;10;4;0;1;4;0;50;38;0;0;0
27;2;11;9;4;0;1;2;0;40;38;0;0;0
17;2;1;7;4;7;3;4;1;12;38;0;0;0
45;2;9;13;0;11;1;4;0;46;38;0;0;0
41;3;11;9;2;2;0;4;1;40;38;0;0;0
41;4;11;9;2;3;0;4;1;38;38;0;0;0
48;1;7;12;5;0;1;2;0;40;38;0;0;0
26;2;15;10;4;7;3;4;0;24;38;0;0;0
54;2;13;1;2;4;0;4;1;60;38;0;0;0
22;2;15;10;0;11;3;4;0;48;19;0;0;0
19;2;11;9;4;13;3;4;1;35;38;0;0;0
47;2;5;4;0;5;2;2;1;40;38;0;0;0
32;2;11;9;3;7;4;4;0;20;38;0;0;0
46;2;9;13;2;3;0;4;1;60;38;1;0;1
30;2;9;13;4;12;1;4;0;40;38;0;0;1
35;2;12;14;4;3;1;1;1;40;38;0;0;0
52;2;8;11;2;12;0;4;1;40;38;1;0;0
73;4;2;8;2;4;0;4;1;18;38;0;0;0
17;2;0;6;4;7;3;4;1;10;1;0;0;0
32;2;9;13;5;9;4;4;0;32;38;0;0;0
43;1;12;14;2;9;0;4;1;40;38;0;0;1
26;2;11;9;4;6;4;3;0;40;3;0;0;0
41;0;12;14;2;3;0;4;1;40;38;0;0;1
49;2;7;12;2;11;0;4;1;60;38;1;0;1
52;5;15;10;5;10;4;4;1;40;38;0;0;0
35;2;11;9;5;0;4;4;0;32;38;0;0;0
57;2;1;7;2;7;0;4;1;52;38;0;0;0
35;2;8;11;3;9;4;4;0;44;38;0;0;0
33;2;9;13;4;9;1;4;1;40;38;0;0;0
56;2;5;4;0;13;4;4;1;40;38;0;0;0
42;2;9;13;4;11;3;4;1;60;38;0;0;0
17;2;15;10;4;0;3;4;1;20;38;0;0;0
49;2;11;9;0;0;1;4;0;35;38;0;0;0
39;2;14;15;2;9;0;4;1;45;38;0;0;1
34;4;15;10;0;0;4;4;0;50;38;0;0;0
37;4;15;10;4;9;1;2;1;40;38;0;0;0
22;2;2;8;4;7;1;4;1;35;38;0;0;0
27;2;8;11;2;2;0;4;1;40;25;0;0;0
21;2;15;10;4;11;3;4;0;25;38;0;0;0
44;2;9;13;2;0;0;4;1;40;38;1;0;1
53;4;0;6;3;13;1;4;1;99;38;0;0;0
26;2;1;7;4;2;1;4;1;40;38;0;0;0
48;2;9;13;2;3;0;4;1;45;38;0;0;1
39;2;9;13;2;3;0;4;1;70;38;0;0;0
34;2;11;9;4;7;4;0;0;32;38;0;0;0
54;5;9;13;2;3;0;4;1;38;38;0;0;0
36;2;11;9;2;13;0;4;1;50;38;1;0;1
60;2;11;9;2;9;0;4;1;40;38;1;0;0
50;2;11;9;2;10;0;4;1;40;38;0;0;1
48;1;9;13;2;9;0;4;1;45;38;0;0;0
35;2;15;10;4;0;3;4;0;40;38;0;1;0
40;4;7;12;0;9;1;4;0;50;38;0;0;0
30;2;9;13;2;3;0;4;1;70;38;0;0;0
65;4;15;10;2;6;0;4;1;40;38;1;0;1
31;2;11;9;2;2;0;4;1;60;38;0;0;0
46;1;7;12;2;0;0;4;1;40;38;0;0;0
62;3;8;11;2;3;0;4;1;50;38;0;0;0
38;2;9;13;4;3;4;4;0;40;4;0;0;0
24;2;9;13;4;7;3;4;0;30;38;0;0;0
24;2;15;10;4;11;1;1;0;50;29;0;0;0
27;2;9;13;4;9;1;4;0;48;38;0;0;0
43;5;7;12;3;7;4;4;0;30;38;0;0;0
48;2;11;9;0;5;4;1;0;40;34;0;0;0
41;2;11;9;5;2;1;2;1;40;38;0;0;0
30;2;15;10;2;12;5;2;0;45;38;0;0;0
38;2;9;13;2;11;0;4;1;40;38;0;0;1
45;2;14;15;4;9;1;4;1;40;38;0;0;1
45;2;9;13;4;9;3;4;1;40;38;0;0;0
55;2;15;10;0;0;1;4;0;38;38;0;0;0
46;4;5;4;2;3;0;4;1;75;11;0;0;0
24;2;9;13;4;9;3;1;1;40;38;0;0;0
31;1;15;10;4;0;3;0;0;25;38;0;0;0
35;2;11;9;2;2;0;4;1;35;38;0;0;0
37;1;15;10;5;0;1;4;0;40;38;0;0;0
29;2;15;10;2;9;0;4;1;45;38;0;0;0
56;2;9;13;2;3;0;4;1;50;38;0;0;1
25;2;9;13;4;3;1;4;1;60;38;0;1;0
33;2;0;6;2;6;0;4;1;40;38;0;0;0
44;2;11;9;4;11;1;4;0;40;38;0;0;0
21;2;11;9;4;2;3;4;1;40;38;0;0;0
21;2;11;9;4;0;1;4;1;40;38;0;0;0
46;0;12;14;2;3;0;4;1;40;8;0;0;1
44;3;15;10;2;3;0;4;1;50;38;0;0;1
63;2;9;13;0;3;1;4;0;40;38;0;0;0
44;2;11;9;2;0;5;4;0;30;38;0;0;0
31;2;15;10;2;2;0;4;1;45;25;0;0;0
26;2;15;10;2;3;0;4;1;42;38;0;0;0
37;3;11;9;4;13;1;4;1;50;38;0;0;0
33;2;9;13;2;2;0;4;1;45;38;0;0;0
38;2;9;13;2;3;0;4;1;40;38;0;0;0
26;2;8;11;4;11;3;4;0;35;38;0;0;0
46;3;8;11;0;3;4;1;0;63;36;0;0;0
24;2;11;9;4;7;4;4;0;35;38;0;0;0
47;1;12;14;2;9;0;4;1;35;38;0;0;1
27;2;15;10;4;12;1;4;0;30;38;0;0;0
46;2;15;10;2;2;0;4;1;40;38;0;0;0
47;0;7;12;2;0;0;2;1;40;38;0;0;1
47;2;11;9;0;0;4;4;1;40;15;0;0;0
69;2;11;9;6;6;4;4;1;40;38;1;0;0
32;2;11;9;2;11;0;4;1;40;38;1;0;1
51;2;11;9;2;13;0;2;1;40;38;0;0;0
36;2;11;9;2;11;0;4;1;40;38;0;0;1
50;1;12;14;2;9;5;4;0;40;38;0;0;0
